nl,t,yv,ya,m,ACT,CAP,inv_cost,sc
R12_SAS,coal_ppl_cfbio,2030,2055.0,M3,0.0,1.3010100400000002,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2035,2035.0,M3,2.155726321823391,2.737430249934465,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2035,2040.0,M3,0.0,2.737430249934465,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2035,2045.0,M3,0.0,2.737430249934465,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2035,2050.0,M3,0.0,2.737430249934465,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2035,2055.0,M3,0.67219802579811,2.737430249934465,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2035,2060.0,M3,0.0,2.737430249934465,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2040,2040.0,M3,1.7606662084674705,2.4744201327051845,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2040,2045.0,M3,1.8542515708065943,2.4744201327051845,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2040,2050.0,M3,1.895565111772957,2.4744201327051845,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2040,2055.0,M3,0.0,2.4744201327051845,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2040,2060.0,M3,0.0,2.4744201327051845,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2040,2070.0,M3,0.0,1.2372100663525922,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2045,2045.0,M3,0.6891952907221099,0.8108179890848353,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2045,2050.0,M3,0.6891952907221099,0.8108179890848353,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2045,2055.0,M3,0.6891952907221099,0.8108179890848353,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2045,2060.0,M3,0.0,0.8108179890848353,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2045,2070.0,M3,0.0,0.8108179890848353,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2050,2050.0,M3,0.2258355128638211,0.26568883866331894,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2050,2055.0,M3,0.2258355128638211,0.26568883866331894,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2050,2060.0,M3,0.0,0.26568883866331894,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2050,2070.0,M3,0.0,0.26568883866331894,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2050,2080.0,M3,0.0,0.13284441933165947,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2055,2055.0,M3,0.07400178085521696,0.08706091865319641,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2055,2060.0,M3,0.0,0.08706091865319641,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2055,2070.0,M3,0.0,0.08706091865319641,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2055,2080.0,M3,0.0,0.08706091865319641,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2060,2060.0,M3,0.0,0.02852812182427942,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2060,2070.0,M3,0.0,0.02852812182427942,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2060,2080.0,M3,0.0,0.02852812182427942,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2060,2090.0,M3,0.0,0.01426406091213971,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2070,2070.0,M3,0.0,0.003063183756289602,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2070,2080.0,M3,0.0,0.003063183756289602,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2070,2090.0,M3,0.0,0.003063183756289602,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2080,2080.0,M3,0.0,0.00032890685137255726,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2080,2090.0,M3,0.0,0.00032890685137255726,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2080,2100.0,M3,0.0,0.00032890685137255726,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2090,2090.0,M3,0.0,3.531610425188669e-05,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2090,2100.0,M3,0.0,3.531610425188669e-05,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2090,2110.0,M3,0.0,3.531610425188669e-05,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2100,2100.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2100,2110.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_cfbio,2110,2110.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2010,2010.0,M3,0.0,0.0,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2010,2015.0,M3,0.0,,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2010,2020.0,M3,0.0,,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2010,2025.0,M3,0.0,,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2010,2030.0,M3,0.0,0.0,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2010,2035.0,M3,0.0,0.0,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2010,2040.0,,,0.0,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2010,2045.0,,,0.0,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2010,2050.0,,,0.0,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2015,2015.0,M3,0.0,0.0,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2015,2020.0,M3,0.0,,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2015,2025.0,M3,0.0,,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2015,2030.0,M3,0.0,0.0,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2015,2035.0,M3,0.0,0.0,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2015,2040.0,M3,0.0,0.0,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2015,2045.0,,,0.0,,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2020,2020.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2020,2025.0,M3,0.0,,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2020,2030.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2020,2035.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2020,2040.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2020,2045.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2025,2025.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2025,2030.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2025,2035.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2025,2040.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2025,2045.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2025,2050.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2030,2030.0,M3,0.026020200800000004,0.026020200800000004,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2030,2035.0,M3,0.026020200800000004,0.026020200800000004,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2030,2040.0,M3,0.0,0.026020200800000004,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2030,2045.0,M3,0.004704824466892396,0.026020200800000004,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2030,2050.0,M3,0.0,0.026020200800000004,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2030,2055.0,M3,0.0,0.026020200800000004,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2035,2035.0,M3,0.05474860499868929,0.05474860499868929,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2035,2040.0,M3,0.020921184248589103,0.05474860499868929,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2035,2045.0,M3,0.0,0.05474860499868929,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2035,2050.0,M3,0.0,0.05474860499868929,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2035,2055.0,M3,0.0,0.05474860499868929,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2035,2060.0,M3,0.0,0.05474860499868929,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2040,2040.0,M3,0.049488402654103675,0.049488402654103675,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2040,2045.0,M3,0.049488402654103675,0.049488402654103675,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2040,2050.0,M3,0.0488794503477297,0.049488402654103675,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2040,2055.0,M3,0.0,0.049488402654103675,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2040,2060.0,M3,0.0,0.049488402654103675,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2040,2070.0,M3,0.0,0.024744201327051837,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2045,2045.0,M3,0.016216359781696704,0.016216359781696704,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2045,2050.0,M3,0.016216359781696704,0.016216359781696704,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2045,2055.0,M3,0.0,0.016216359781696704,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2045,2060.0,M3,0.0,0.016216359781696704,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2045,2070.0,M3,0.0,0.016216359781696704,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2050,2050.0,M3,0.005313776773266379,0.005313776773266379,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2050,2055.0,M3,0.0,0.005313776773266379,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2050,2060.0,M3,0.0,0.005313776773266379,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2050,2070.0,M3,0.0,0.005313776773266379,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2050,2080.0,M3,0.0,0.0026568883866331895,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2055,2055.0,M3,0.0,0.0017412183730639282,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2055,2060.0,M3,0.0,0.0017412183730639282,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2055,2070.0,M3,0.0,0.0017412183730639282,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2055,2080.0,M3,0.0,0.0017412183730639282,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2060,2060.0,M3,0.0,0.0005705624364855883,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2060,2070.0,M3,0.0,0.0005705624364855883,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2060,2080.0,M3,0.0,0.0005705624364855883,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2060,2090.0,M3,0.0,0.00028528121824279414,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2070,2070.0,M3,0.0,6.126367512579204e-05,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2070,2080.0,M3,0.0,6.126367512579204e-05,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2070,2090.0,M3,0.0,6.126367512579204e-05,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2080,2080.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2080,2090.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2080,2100.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2090,2090.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2090,2100.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2090,2110.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2100,2100.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2100,2110.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u_cfbio,2110,2110.0,M3,0.0,0.0,1.9,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,1995,1995.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,1995,2000.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,1995,2005.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,1995,2010.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,1995,2015.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,1995,2020.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,1995,2025.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2000,2000.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2000,2005.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2000,2010.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2000,2015.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2000,2020.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2000,2025.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2005,2005.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2005,2010.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2005,2015.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2005,2020.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2005,2025.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2005,2030.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2010,2010.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2010,2015.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2010,2020.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2010,2025.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2010,2030.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2010,2035.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2015,2015.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2015,2020.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2015,2025.0,M4,0.0,,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2015,2030.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2015,2035.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2015,2040.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2020,2020.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2020,2025.0,M4,0.0,,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2020,2030.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2020,2035.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2020,2040.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2020,2045.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2025,2025.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2025,2030.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2025,2035.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2025,2040.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2025,2045.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2025,2050.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2030,2030.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2030,2035.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2030,2040.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2030,2045.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2030,2050.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2030,2055.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2035,2035.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2035,2040.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2035,2045.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2035,2050.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2035,2055.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2035,2060.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2040,2040.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2040,2045.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2040,2050.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2040,2055.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2040,2060.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2040,2070.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2045,2045.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2045,2050.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2045,2055.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2045,2060.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2045,2070.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2050,2050.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2050,2055.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2050,2060.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2050,2070.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2050,2080.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2055,2055.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2055,2060.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2055,2070.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2055,2080.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2060,2060.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2060,2070.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2060,2080.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2060,2090.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2070,2070.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2070,2080.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2070,2090.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2080,2080.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2080,2090.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2080,2100.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2090,2090.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2090,2100.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2090,2110.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2100,2100.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2100,2110.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_rccs,2110,2110.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,1995,1995.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,1995,2000.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,1995,2005.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,1995,2010.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,1995,2015.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,1995,2020.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,1995,2025.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2000,2000.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2000,2005.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2000,2010.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2000,2015.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2000,2020.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2000,2025.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2005,2005.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2005,2010.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2005,2015.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2005,2020.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2005,2025.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2005,2030.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2010,2010.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2010,2015.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2010,2020.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2010,2025.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2010,2030.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2010,2035.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2015,2015.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2015,2020.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2015,2025.0,M4,0.0,,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2015,2030.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2015,2035.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2015,2040.0,M4,0.0,0.0,,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2020,2020.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2020,2025.0,M4,0.0,,1316.0,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2020,2030.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2020,2035.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2020,2040.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
R12_PAS,coal_adv_rccs,2025,2025.0,M4,0.0,0.0,1316.0,sv_2c_buffer_decoal
