nl,t,yv,inv_cost,sc
R12_RCPA,igcc_ccs,2030,2816.6615211066774,sv_2c_buffer_decoal
R12_RCPA,igcc_ccs,2035,2757.5128852550606,sv_2c_buffer_decoal
R12_RCPA,igcc_ccs,2040,2709.2169457152145,sv_2c_buffer_decoal
R12_RCPA,igcc_ccs,2045,2672.2619177033307,sv_2c_buffer_decoal
R12_RCPA,igcc_ccs,2050,2646.792561694774,sv_2c_buffer_decoal
R12_RCPA,igcc_ccs,2055,2632.1702562310224,sv_2c_buffer_decoal
R12_RCPA,igcc_ccs,2060,2628.776210242787,sv_2c_buffer_decoal
R12_RCPA,igcc_ccs,2070,2650.714091678862,sv_2c_buffer_decoal
R12_RCPA,igcc_ccs,2080,2692.1910964858107,sv_2c_buffer_decoal
R12_RCPA,igcc_ccs,2090,2740.868600816804,sv_2c_buffer_decoal
R12_RCPA,igcc_ccs,2100,2800.655586851007,sv_2c_buffer_decoal
R12_RCPA,igcc_ccs,2110,2800.655586851007,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,1960,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,1965,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,1970,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,1975,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,1980,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,1985,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,1990,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,1995,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2000,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2005,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2010,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2020,338.6666666666667,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2025,338.6666666666667,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2030,371.38986260539684,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2035,406.40609286984443,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2040,436.9557489473925,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2045,464.26301404839813,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2050,489.51999970858043,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2015,733.58,sv_2c_buffer_decoal
R12_EEU,coal_adv,2010,1619.49,sv_2c_buffer_decoal
R12_EEU,coal_adv,2015,1619.49,sv_2c_buffer_decoal
R12_EEU,coal_adv,2020,1620.0,sv_2c_buffer_decoal
R12_EEU,coal_adv,2025,1620.0,sv_2c_buffer_decoal
R12_EEU,coal_adv,2030,1528.6339201315602,sv_2c_buffer_decoal
R12_EEU,coal_adv,2035,1454.8062909655475,sv_2c_buffer_decoal
R12_EEU,coal_adv,2040,1395.146107375098,sv_2c_buffer_decoal
R12_EEU,coal_adv,2045,1346.4297028126211,sv_2c_buffer_decoal
R12_EEU,coal_adv,2050,1307.078517722182,sv_2c_buffer_decoal
R12_EEU,coal_adv,2055,1275.357500511564,sv_2c_buffer_decoal
R12_EEU,coal_adv,2060,1250.08399340311,sv_2c_buffer_decoal
R12_EEU,coal_adv,2070,1214.2474795653898,sv_2c_buffer_decoal
R12_EEU,coal_adv,2080,1191.2810785852514,sv_2c_buffer_decoal
R12_EEU,coal_adv,2090,1175.875170984084,sv_2c_buffer_decoal
R12_EEU,coal_adv,2100,1165.6892502168344,sv_2c_buffer_decoal
R12_EEU,coal_adv,2110,1165.6892502168344,sv_2c_buffer_decoal
R12_EEU,coal_adv,2005,1619.49,sv_2c_buffer_decoal
R12_EEU,coal_adv,2000,1619.49,sv_2c_buffer_decoal
R12_EEU,coal_adv,1995,1619.49,sv_2c_buffer_decoal
R12_EEU,coal_adv,1990,1619.49,sv_2c_buffer_decoal
R12_EEU,coal_adv,1985,1619.49,sv_2c_buffer_decoal
R12_EEU,coal_ppl,2020,1377.0,sv_2c_buffer_decoal
R12_EEU,coal_ppl,2015,1376.57,sv_2c_buffer_decoal
R12_EEU,igcc,2020,2025.0,sv_2c_buffer_decoal
R12_EEU,igcc,2025,2025.0,sv_2c_buffer_decoal
R12_EEU,igcc,2030,1908.8401015041661,sv_2c_buffer_decoal
R12_EEU,igcc,2035,1815.162824234973,sv_2c_buffer_decoal
R12_EEU,igcc,2040,1739.6112390116677,sv_2c_buffer_decoal
R12_EEU,igcc,2045,1678.1723597461632,sv_2c_buffer_decoal
R12_EEU,igcc,2050,1628.6357066706635,sv_2c_buffer_decoal
R12_EEU,igcc,2055,1588.7603200864519,sv_2c_buffer_decoal
R12_EEU,igcc,2060,1556.9585179621445,sv_2c_buffer_decoal
R12_EEU,igcc,2070,1511.7112666999224,sv_2c_buffer_decoal
R12_EEU,igcc,2080,1482.7131281193133,sv_2c_buffer_decoal
R12_EEU,igcc,2090,1463.4412260864867,sv_2c_buffer_decoal
R12_EEU,igcc,2100,1450.777426814633,sv_2c_buffer_decoal
R12_EEU,igcc,2110,1450.777426814633,sv_2c_buffer_decoal
R12_EEU,igcc,2015,2024.37,sv_2c_buffer_decoal
R12_EEU,igcc,2010,2024.37,sv_2c_buffer_decoal
R12_EEU,igcc,2005,2024.37,sv_2c_buffer_decoal
R12_EEU,igcc,2000,2024.37,sv_2c_buffer_decoal
R12_EEU,igcc,1995,2024.37,sv_2c_buffer_decoal
R12_EEU,igcc,1990,2024.37,sv_2c_buffer_decoal
R12_EEU,igcc,1985,2024.37,sv_2c_buffer_decoal
R12_EEU,igcc,1980,2024.37,sv_2c_buffer_decoal
R12_EEU,igcc,1975,2024.37,sv_2c_buffer_decoal
R12_LAM,coal_ppl,2020,1053.0,sv_2c_buffer_decoal
R12_LAM,coal_ppl,2015,1052.67,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u,2015,733.58,sv_2c_buffer_decoal
R12_MEA,coal_ppl,2000,1052.67,sv_2c_buffer_decoal
R12_MEA,coal_ppl,1995,1052.67,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u,2015,733.58,sv_2c_buffer_decoal
R12_NAM,coal_adv,2020,1701.0,sv_2c_buffer_decoal
R12_NAM,coal_adv,2015,1700.47,sv_2c_buffer_decoal
R12_NAM,coal_ppl,2020,1458.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl,2015,1457.54,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2005,809.75,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2000,809.75,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2015,564.29,sv_2c_buffer_decoal
R12_WEU,coal_adv,2020,1620.0,sv_2c_buffer_decoal
R12_WEU,coal_adv,2015,1619.49,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2020,1377.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2015,1376.57,sv_2c_buffer_decoal
R12_FSU,coal_adv,2025,1620.0,sv_2c_buffer_decoal
R12_FSU,coal_adv,2030,1521.8021235298352,sv_2c_buffer_decoal
R12_FSU,coal_adv,2035,1444.317803737846,sv_2c_buffer_decoal
R12_FSU,coal_adv,2040,1382.467586751739,sv_2c_buffer_decoal
R12_FSU,coal_adv,2045,1333.000243128704,sv_2c_buffer_decoal
R12_FSU,coal_adv,2050,1293.5473432914569,sv_2c_buffer_decoal
R12_FSU,coal_adv,2055,1262.3313486726352,sv_2c_buffer_decoal
R12_FSU,coal_adv,2060,1237.9369364757345,sv_2c_buffer_decoal
R12_FSU,coal_adv,2070,1204.149802286093,sv_2c_buffer_decoal
R12_FSU,coal_adv,2080,1183.9604280958279,sv_2c_buffer_decoal
R12_FSU,coal_adv,2090,1172.566106773026,sv_2c_buffer_decoal
R12_FSU,coal_adv,2100,1167.1441533901473,sv_2c_buffer_decoal
R12_FSU,coal_adv,2110,1167.1441533901473,sv_2c_buffer_decoal
R12_FSU,coal_adv,2020,1620.0,sv_2c_buffer_decoal
R12_FSU,coal_adv,2015,1619.49,sv_2c_buffer_decoal
R12_FSU,coal_adv,2010,1619.49,sv_2c_buffer_decoal
R12_FSU,coal_adv,2005,1619.49,sv_2c_buffer_decoal
R12_FSU,coal_adv,2000,1619.49,sv_2c_buffer_decoal
R12_FSU,coal_adv,1995,1619.49,sv_2c_buffer_decoal
R12_FSU,coal_adv,1990,1619.49,sv_2c_buffer_decoal
R12_FSU,coal_adv,1985,1619.49,sv_2c_buffer_decoal
R12_FSU,coal_adv,1980,1619.49,sv_2c_buffer_decoal
R12_FSU,coal_adv,1975,1619.49,sv_2c_buffer_decoal
R12_FSU,coal_adv,1970,1619.49,sv_2c_buffer_decoal
R12_FSU,coal_adv,1965,1619.49,sv_2c_buffer_decoal
R12_FSU,coal_ppl,2020,1377.0,sv_2c_buffer_decoal
R12_FSU,coal_ppl,2015,1376.57,sv_2c_buffer_decoal
R12_PAO,coal_adv,2005,1943.39,sv_2c_buffer_decoal
R12_PAO,coal_adv,2000,1943.39,sv_2c_buffer_decoal
R12_PAO,coal_ppl,2020,1701.0,sv_2c_buffer_decoal
R12_PAO,coal_ppl,2015,1700.47,sv_2c_buffer_decoal
R12_PAS,coal_adv,1995,971.7,sv_2c_buffer_decoal
R12_PAS,coal_ppl,2020,810.0,sv_2c_buffer_decoal
R12_PAS,coal_ppl,2015,809.75,sv_2c_buffer_decoal
R12_PAS,coal_ppl_u,2015,564.29,sv_2c_buffer_decoal
R12_CHN,coal_adv,1995,566.82,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2010,485.85,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2005,485.85,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2015,338.58,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2015,338.58,sv_2c_buffer_decoal
R12_NAM,coal_ppl,2080,1191.5700835682246,sv_2c_buffer_decoal
R12_NAM,coal_ppl,2090,1179.8422827954007,sv_2c_buffer_decoal
R12_NAM,coal_ppl,2100,1171.8485592044426,sv_2c_buffer_decoal
R12_NAM,coal_ppl,2110,1171.8485592044426,sv_2c_buffer_decoal
R12_PAO,coal_ppl,2080,1263.3533796989882,sv_2c_buffer_decoal
R12_PAO,coal_ppl,2090,1234.2020116885062,sv_2c_buffer_decoal
R12_PAO,coal_ppl,2100,1215.5966550436688,sv_2c_buffer_decoal
R12_PAO,coal_ppl,2110,1215.5966550436688,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2080,1156.6890095881283,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2090,1145.9674986455934,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2100,1136.728986931574,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2110,1136.728986931574,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2055,747.0742676832825,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2060,751.0375561882744,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2070,760.6761358598911,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2080,772.6723242807568,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2090,786.7528270567536,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2100,803.0906028296687,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2110,803.0906028296687,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2055,513.565741636931,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2060,537.625916656709,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2070,587.1156280704553,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2080,634.0206591827482,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2090,676.1474262780533,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2100,718.1436235826596,sv_2c_buffer_decoal
R12_RCPA,coal_ppl_u,2110,718.1436235826596,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2055,535.8714956769537,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2060,567.0755587322473,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2070,629.1023855489412,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2080,677.3779266681518,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2090,716.933366701558,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2100,748.812305420161,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2110,748.812305420161,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u,2055,979.138235653768,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u,2060,980.3270468810761,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u,2070,982.6980628637807,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u,2080,984.3009146058944,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u,2090,984.690578469777,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u,2100,984.6373944000718,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u,2110,984.6373944000718,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u,2055,967.4080619304642,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u,2060,969.1558054610532,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u,2070,973.1177742898407,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u,2080,977.2116111043047,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u,2090,981.4430065170019,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u,2100,986.0776716209325,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u,2110,986.0776716209325,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u,2055,778.5083219323984,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u,2060,789.6155466862419,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u,2070,813.4928566747129,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u,2080,838.5482400919363,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u,2090,862.3717666343956,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u,2100,884.7181746932569,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u,2110,884.7181746932569,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u,2050,769.8219173604523,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u,2055,778.9343317806137,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u,2060,788.9476463077192,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u,2070,811.0442406988726,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u,2080,834.5658639677208,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u,2090,858.4729360359627,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u,2100,883.8726306220301,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u,2110,883.8726306220301,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2055,1016.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2060,1016.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2070,1016.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2080,1016.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2090,1016.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2100,1016.0,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u,2110,1016.0,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u,2055,1130.6290768153292,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u,2060,1119.889584209167,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u,2070,1097.9305439421132,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u,2080,1077.2064954253108,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u,2090,1062.8109046105212,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u,2100,1053.9298715892344,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u,2110,1053.9298715892344,sv_2c_buffer_decoal
R12_PAS,coal_ppl_u,2055,632.4952191349776,sv_2c_buffer_decoal
R12_PAS,coal_ppl_u,2060,642.0584273352091,sv_2c_buffer_decoal
R12_PAS,coal_ppl_u,2070,662.0178700605437,sv_2c_buffer_decoal
R12_PAS,coal_ppl_u,2080,682.3726831678389,sv_2c_buffer_decoal
R12_PAS,coal_ppl_u,2090,701.5693936468234,sv_2c_buffer_decoal
R12_PAS,coal_ppl_u,2100,720.1016909198786,sv_2c_buffer_decoal
R12_PAS,coal_ppl_u,2110,720.1016909198786,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2055,633.0147296015606,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2060,646.2003021690823,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2070,674.1757041791531,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2080,703.600855759588,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2090,731.8174156668762,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2100,758.8860577641482,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2110,758.8860577641482,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2055,973.7472498482438,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2060,976.9492629907307,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2070,982.8421286786282,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2080,986.2584248694351,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2090,986.8293377868605,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2100,985.5511120878465,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2110,985.5511120878465,sv_2c_buffer_decoal
R12_AFR,coal_adv_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_adv_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_adv_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_adv_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_adv_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_adv_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_adv_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_ppl_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_ppl_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_ppl_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_ppl_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_ppl_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_ppl_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_ppl_cfNH3,2020,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_adv_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_adv_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_adv_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_adv_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_adv_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_adv_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_adv_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_ppl_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_ppl_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_ppl_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_ppl_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_ppl_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_ppl_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_ppl_cfNH3,2025,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_adv_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_adv_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_adv_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_adv_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_adv_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_adv_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_adv_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_ppl_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_ppl_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_ppl_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_ppl_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_ppl_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_ppl_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_ppl_cfNH3,2030,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_adv_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_adv_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_adv_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_adv_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_adv_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_adv_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_adv_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_ppl_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_ppl_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_ppl_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_ppl_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_ppl_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_ppl_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_ppl_cfNH3,2035,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_adv_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_adv_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_adv_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_adv_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_adv_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_adv_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_adv_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_ppl_u_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_ppl_u_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_ppl_u_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_ppl_u_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_EEU,coal_ppl_u_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_FSU,coal_ppl_u_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_AFR,coal_ppl_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_LAM,coal_ppl_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_MEA,coal_ppl_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_NAM,coal_ppl_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
R12_PAO,coal_ppl_cfNH3,2040,213.9595564,sv_2c_buffer_decoal
